año,mes,punto_cruce,cantidad_ciclistas,Calle 1,Calle 2,Calle 1 Id,Calle 2 Id,Mes Id
2013,Octubre,Del Libertador y Montevideo,3001,Del Libertador,Montevideo,6,10,10
2013,Octubre,Corredor Norte y Casares,4005,Corredor Norte,Casares,7,29,10
2013,Octubre,EEUU y 33 Orientales,1355,EEUU,33 Orientales,8,30,10
2013,Octubre,F. Alcorta y Derecho,3102,F. Alcorta,Derecho,9,31,10
2013,Octubre,Montevideo y Peron,3141,Montevideo,Peron,10,28,10
2013,Octubre,Potosi y Rawson,1845,Potosi,Rawson,17,33,10
2013,Octubre,J. Alvarez y Padilla,1242,J. Alvarez,Padilla,18,34,10
2013,Octubre,Chile y Tacuari,1009,Chile,Tacuari,19,35,10
2013,Octubre,Serrano y Loyola,1637,Serrano,Loyola,20,36,10
2013,Octubre,Gorriti y G. Cruz,3312,Gorriti,G. Cruz,21,37,10
2013,Octubre,Cnel. Diaz y Mansilla,2794,Cnel. Diaz,Mansilla,11,32,10
2013,Octubre,11 de Sep y Monroe,1250,11 de Sep,Monroe,22,38,10
2013,Octubre,Arenales y Montevideo,2713,Arenales,Montevideo,12,10,10
2013,Octubre,M.T. Alvear y Uriburu,328,M.T. Alvear,Uriburu,23,39,10
2013,Noviembre,Virrey Cevallos y Chile,2491,Virrey Cevallos,Chile,1,19,11
2013,Noviembre,Azopardo y Mexico,874,Azopardo,Mexico,2,25,11
2013,Noviembre,Rincon y Carlos Calvo,4066,Rincon,Carlos Calvo,3,26,11
2013,Noviembre,Virrey Liniers y C.Calvo,2756,Virrey Liniers,C.Calvo,4,27,11
2013,Noviembre,Billinghurst y Peron,4693,Billinghurst,Peron,5,28,11
2013,Noviembre,Del Libertador y Montevideo,3327,Del Libertador,Montevideo,6,10,11
2013,Noviembre,Corredor Norte y Casares,5253,Corredor Norte,Casares,7,29,11
2013,Noviembre,EEUU y 33 Orientales,1469,EEUU,33 Orientales,8,30,11
2013,Noviembre,F. Alcorta y Derecho,3122,F. Alcorta,Derecho,9,31,11
2013,Noviembre,Montevideo y Peron,4248,Montevideo,Peron,10,28,11
2013,Noviembre,Potosi y Rawson,1912,Potosi,Rawson,17,33,11
2013,Noviembre,J. Alvarez y Padilla,1324,J. Alvarez,Padilla,18,34,11
2013,Noviembre,Chile y Tacuari,1186,Chile,Tacuari,19,35,11
2013,Noviembre,Serrano y Loyola,2394,Serrano,Loyola,20,36,11
2013,Noviembre,Gorriti y G. Cruz,4315,Gorriti,G. Cruz,21,37,11
2013,Noviembre,Cnel. Diaz y Mansilla,3114,Cnel. Diaz,Mansilla,11,32,11
2013,Noviembre,11 de Sep y Monroe,1296,11 de Sep,Monroe,22,38,11
2013,Noviembre,Arenales y Montevideo,2995,Arenales,Montevideo,12,10,11
2013,Noviembre,M.T. Alvear y Uriburu,355,M.T. Alvear,Uriburu,23,39,11
2013,Diciembre,Virrey Cevallos y Chile,2465,Virrey Cevallos,Chile,1,19,12
2013,Diciembre,Azopardo y Mexico,833,Azopardo,Mexico,2,25,12
2013,Diciembre,Rincon y Carlos Calvo,2408,Rincon,Carlos Calvo,3,26,12
2013,Diciembre,Virrey Liniers y C.Calvo,2147,Virrey Liniers,C.Calvo,4,27,12
2013,Diciembre,Billinghurst y Peron,4017,Billinghurst,Peron,5,28,12
2013,Diciembre,Del Libertador y Montevideo,2008,Del Libertador,Montevideo,6,10,12
2013,Diciembre,Corredor Norte y Casares,3830,Corredor Norte,Casares,7,29,12
2013,Diciembre,EEUU y 33 Orientales,1240,EEUU,33 Orientales,8,30,12
2013,Diciembre,F. Alcorta y Derecho,2214,F. Alcorta,Derecho,9,31,12
2013,Diciembre,Montevideo y Peron,3575,Montevideo,Peron,10,28,12
2013,Diciembre,Potosi y Rawson,1069,Potosi,Rawson,17,33,12
2013,Diciembre,J. Alvarez y Padilla,1405,J. Alvarez,Padilla,18,34,12
2013,Diciembre,Chile y Tacuari,1056,Chile,Tacuari,19,35,12
2013,Diciembre,Serrano y Loyola,1617,Serrano,Loyola,20,36,12
2013,Diciembre,Gorriti y G. Cruz,3927,Gorriti,G. Cruz,21,37,12
2013,Diciembre,Cnel. Diaz y Mansilla,3263,Cnel. Diaz,Mansilla,11,32,12
2013,Diciembre,11 de Sep y Monroe,1037,11 de Sep,Monroe,22,38,12
2013,Diciembre,Arenales y Montevideo,2298,Arenales,Montevideo,12,10,12
2013,Diciembre,M.T. Alvear y Uriburu,315,M.T. Alvear,Uriburu,23,39,12
2014,Enero,Virrey Cevallos y Chile,1760,Virrey Cevallos,Chile,1,19,1
2014,Enero,Azopardo y Mexico,828,Azopardo,Mexico,2,25,1
2014,Enero,Rincon y Carlos Calvo,1868,Rincon,Carlos Calvo,3,26,1
2014,Enero,Virrey Liniers y C.Calvo,1869,Virrey Liniers,C.Calvo,4,27,1
2014,Enero,Billinghurst y Peron,3737,Billinghurst,Peron,5,28,1
2014,Enero,Del Libertador y Montevideo,2434,Del Libertador,Montevideo,6,10,1
2014,Enero,Corredor Norte y Casares,4614,Corredor Norte,Casares,7,29,1
2014,Enero,EEUU y 33 Orientales,1051,EEUU,33 Orientales,8,30,1
2014,Enero,F. Alcorta y Derecho,2381,F. Alcorta,Derecho,9,31,1
2014,Enero,Montevideo y Peron,2352,Montevideo,Peron,10,28,1
2014,Enero,Potosi y Rawson,906,Potosi,Rawson,17,33,1
2014,Enero,J. Alvarez y Padilla,822,J. Alvarez,Padilla,18,34,1
2014,Enero,Chile y Tacuari,799,Chile,Tacuari,19,35,1
2014,Enero,Serrano y Loyola,1335,Serrano,Loyola,20,36,1
2014,Enero,Gorriti y G. Cruz,2663,Gorriti,G. Cruz,21,37,1
2014,Enero,Cnel. Diaz y Mansilla,2279,Cnel. Diaz,Mansilla,11,32,1
2014,Enero,11 de Sep y Monroe,824,11 de Sep,Monroe,22,38,1
2014,Enero,Arenales y Montevideo,1953,Arenales,Montevideo,12,10,1
2014,Enero,M.T. Alvear y Uriburu,717,M.T. Alvear,Uriburu,23,39,1
2014,Febrero,Virrey Cevallos y Chile,2101,Virrey Cevallos,Chile,1,19,2
2014,Febrero,Azopardo y Mexico,663,Azopardo,Mexico,2,25,2
2014,Febrero,Rincon y Carlos Calvo,1642,Rincon,Carlos Calvo,3,26,2
2014,Febrero,Virrey Liniers y C.Calvo,1246,Virrey Liniers,C.Calvo,4,27,2
2014,Febrero,Billinghurst y Peron,3694,Billinghurst,Peron,5,28,2
2014,Febrero,Del Libertador y Montevideo,1884,Del Libertador,Montevideo,6,10,2
2014,Febrero,Corredor Norte y Casares,3210,Corredor Norte,Casares,7,29,2
2014,Febrero,EEUU y 33 Orientales,1121,EEUU,33 Orientales,8,30,2
2014,Febrero,F. Alcorta y Derecho,1994,F. Alcorta,Derecho,9,31,2
2014,Febrero,Montevideo y Peron,2804,Montevideo,Peron,10,28,2
2014,Febrero,Potosi y Rawson,1362,Potosi,Rawson,17,33,2
2014,Febrero,J. Alvarez y Padilla,999,J. Alvarez,Padilla,18,34,2
2014,Febrero,Chile y Tacuari,867,Chile,Tacuari,19,35,2
2014,Febrero,Serrano y Loyola,1675,Serrano,Loyola,20,36,2
2014,Febrero,Gorriti y G. Cruz,2722,Gorriti,G. Cruz,21,37,2
2014,Febrero,Cnel. Diaz y Mansilla,2277,Cnel. Diaz,Mansilla,11,32,2
2014,Febrero,11 de Sep y Monroe,1079,11 de Sep,Monroe,22,38,2
2014,Febrero,Arenales y Montevideo,2201,Arenales,Montevideo,12,10,2
2014,Febrero,M.T. Alvear y Uriburu,974,M.T. Alvear,Uriburu,23,39,2
2014,Marzo,Virrey Cevallos y Chile,2413,Virrey Cevallos,Chile,1,19,3
2014,Marzo,Azopardo y Mexico,867,Azopardo,Mexico,2,25,3
2014,Marzo,Rincon y Carlos Calvo,2114,Rincon,Carlos Calvo,3,26,3
2014,Marzo,Virrey Liniers y C.Calvo,2637,Virrey Liniers,C.Calvo,4,27,3
2014,Marzo,Billinghurst y Peron,4643,Billinghurst,Peron,5,28,3
2014,Marzo,Del Libertador y Montevideo,2469,Del Libertador,Montevideo,6,10,3
2014,Marzo,Corredor Norte y Casares,4021,Corredor Norte,Casares,7,29,3
2014,Marzo,EEUU y 33 Orientales,1360,EEUU,33 Orientales,8,30,3
2014,Marzo,F. Alcorta y Derecho,3066,F. Alcorta,Derecho,9,31,3
2014,Marzo,Montevideo y Peron,3129,Montevideo,Peron,10,28,3
2014,Marzo,Potosi y Rawson,1961,Potosi,Rawson,17,33,3
2014,Marzo,J. Alvarez y Padilla,1484,J. Alvarez,Padilla,18,34,3
2014,Marzo,Chile y Tacuari,936,Chile,Tacuari,19,35,3
2014,Marzo,Serrano y Loyola,2255,Serrano,Loyola,20,36,3
2014,Marzo,Gorriti y G. Cruz,3324,Gorriti,G. Cruz,21,37,3
2014,Marzo,Cnel. Diaz y Mansilla,2951,Cnel. Diaz,Mansilla,11,32,3
2014,Marzo,11 de Sep y Monroe,1204,11 de Sep,Monroe,22,38,3
2014,Marzo,Arenales y Montevideo,2430,Arenales,Montevideo,12,10,3
2014,Marzo,M.T. Alvear y Uriburu,1125,M.T. Alvear,Uriburu,23,39,3
2014,Abril,Virrey Cevallos y Chile,3223,Virrey Cevallos,Chile,1,19,4
2014,Abril,Azopardo y Mexico,855,Azopardo,Mexico,2,25,4
2014,Abril,Rincon y Carlos Calvo,2714,Rincon,Carlos Calvo,3,26,4
2014,Abril,Virrey Liniers y C.Calvo,2674,Virrey Liniers,C.Calvo,4,27,4
2014,Abril,Billinghurst y Peron,5485,Billinghurst,Peron,5,28,4
2014,Abril,Del Libertador y Montevideo,2902,Del Libertador,Montevideo,6,10,4
2014,Abril,Corredor Norte y Casares,4444,Corredor Norte,Casares,7,29,4
2014,Abril,EEUU y 33 Orientales,1414,EEUU,33 Orientales,8,30,4
2014,Abril,F. Alcorta y Derecho,2708,F. Alcorta,Derecho,9,31,4
2014,Abril,Montevideo y Peron,3394,Montevideo,Peron,10,28,4
2014,Abril,Potosi y Rawson,1387,Potosi,Rawson,17,33,4
2014,Abril,J. Alvarez y Padilla,1426,J. Alvarez,Padilla,18,34,4
2014,Abril,Chile y Tacuari,1072,Chile,Tacuari,19,35,4
2014,Abril,Serrano y Loyola,2324,Serrano,Loyola,20,36,4
2014,Abril,Gorriti y G. Cruz,3786,Gorriti,G. Cruz,21,37,4
2014,Abril,Cnel. Diaz y Mansilla,3024,Cnel. Diaz,Mansilla,11,32,4
2014,Abril,11 de Sep y Monroe,1234,11 de Sep,Monroe,22,38,4
2014,Abril,Arenales y Montevideo,2120,Arenales,Montevideo,12,10,4
2014,Abril,M.T. Alvear y Uriburu,1466,M.T. Alvear,Uriburu,23,39,4
2014,Mayo,Virrey Cevallos y Chile,2656,Virrey Cevallos,Chile,1,19,5
2014,Mayo,Azopardo y Mexico,997,Azopardo,Mexico,2,25,5
2014,Mayo,Rincon y Carlos Calvo,2347,Rincon,Carlos Calvo,3,26,5
2014,Mayo,Virrey Liniers y C.Calvo,2022,Virrey Liniers,C.Calvo,4,27,5
2014,Mayo,Billinghurst y Peron,4750,Billinghurst,Peron,5,28,5
2014,Mayo,Del Libertador y Montevideo,2963,Del Libertador,Montevideo,6,10,5
2014,Mayo,Corredor Norte y Casares,3738,Corredor Norte,Casares,7,29,5
2014,Mayo,EEUU y 33 Orientales,1382,EEUU,33 Orientales,8,30,5
2014,Mayo,F. Alcorta y Derecho,2252,F. Alcorta,Derecho,9,31,5
2014,Mayo,Montevideo y Peron,3603,Montevideo,Peron,10,28,5
2014,Mayo,Potosi y Rawson,1545,Potosi,Rawson,17,33,5
2014,Mayo,J. Alvarez y Padilla,1262,J. Alvarez,Padilla,18,34,5
2014,Mayo,Chile y Tacuari,707,Chile,Tacuari,19,35,5
2014,Mayo,Serrano y Loyola,2352,Serrano,Loyola,20,36,5
2014,Mayo,Gorriti y G. Cruz,3620,Gorriti,G. Cruz,21,37,5
2014,Mayo,Cnel. Diaz y Mansilla,2563,Cnel. Diaz,Mansilla,11,32,5
2014,Mayo,11 de Sep y Monroe,975,11 de Sep,Monroe,22,38,5
2014,Mayo,Arenales y Montevideo,2321,Arenales,Montevideo,12,10,5
2014,Mayo,M.T. Alvear y Uriburu,1416,M.T. Alvear,Uriburu,23,39,5
2014,Junio,Virrey Cevallos y Chile,3036,Virrey Cevallos,Chile,1,19,6
2014,Junio,Azopardo y Mexico,919,Azopardo,Mexico,2,25,6
2014,Junio,Rincon y Carlos Calvo,2178,Rincon,Carlos Calvo,3,26,6
2014,Junio,Virrey Liniers y C.Calvo,2278,Virrey Liniers,C.Calvo,4,27,6
2014,Junio,Billinghurst y Peron,5166,Billinghurst,Peron,5,28,6
2014,Junio,Del Libertador y Montevideo,2249,Del Libertador,Montevideo,6,10,6
2014,Junio,Corredor Norte y Casares,3241,Corredor Norte,Casares,7,29,6
2014,Junio,EEUU y 33 Orientales,1168,EEUU,33 Orientales,8,30,6
2014,Junio,F. Alcorta y Derecho,2235,F. Alcorta,Derecho,9,31,6
2014,Junio,Montevideo y Peron,3175,Montevideo,Peron,10,28,6
2014,Junio,Potosi y Rawson,1509,Potosi,Rawson,17,33,6
2014,Junio,J. Alvarez y Padilla,1198,J. Alvarez,Padilla,18,34,6
2014,Junio,Chile y Tacuari,609,Chile,Tacuari,19,35,6
2014,Junio,Serrano y Loyola,2121,Serrano,Loyola,20,36,6
2014,Junio,Gorriti y G. Cruz,3358,Gorriti,G. Cruz,21,37,6
2014,Junio,Cnel. Diaz y Mansilla,2128,Cnel. Diaz,Mansilla,11,32,6
2014,Junio,11 de Sep y Monroe,955,11 de Sep,Monroe,22,38,6
2014,Junio,Arenales y Montevideo,2033,Arenales,Montevideo,12,10,6
2014,Junio,M.T. Alvear y Uriburu,1276,M.T. Alvear,Uriburu,23,39,6
2014,Julio,Virrey Cevallos y Chile,2286,Virrey Cevallos,Chile,1,19,7
2014,Julio,Azopardo y Mexico,736,Azopardo,Mexico,2,25,7
2014,Julio,Rincon y Carlos Calvo,2354,Rincon,Carlos Calvo,3,26,7
2014,Julio,Virrey Liniers y C.Calvo,2062,Virrey Liniers,C.Calvo,4,27,7
2014,Julio,Billinghurst y Peron,3910,Billinghurst,Peron,5,28,7
2014,Julio,Del Libertador y Montevideo,2123,Del Libertador,Montevideo,6,10,7
2014,Julio,Corredor Norte y Casares,3154,Corredor Norte,Casares,7,29,7
2014,Julio,EEUU y 33 Orientales,943,EEUU,33 Orientales,8,30,7
2014,Julio,F. Alcorta y Derecho,1768,F. Alcorta,Derecho,9,31,7
2014,Julio,Montevideo y Peron,3331,Montevideo,Peron,10,28,7
2014,Julio,Potosi y Rawson,1150,Potosi,Rawson,17,33,7
2014,Julio,J. Alvarez y Padilla,943,J. Alvarez,Padilla,18,34,7
2014,Julio,Chile y Tacuari,878,Chile,Tacuari,19,35,7
2014,Julio,Serrano y Loyola,1783,Serrano,Loyola,20,36,7
2014,Julio,Gorriti y G. Cruz,2792,Gorriti,G. Cruz,21,37,7
2014,Julio,Cnel. Diaz y Mansilla,2013,Cnel. Diaz,Mansilla,11,32,7
2014,Julio,11 de Sep y Monroe,851,11 de Sep,Monroe,22,38,7
2014,Julio,Arenales y Montevideo,2009,Arenales,Montevideo,12,10,7
2014,Julio,M.T. Alvear y Uriburu,1243,M.T. Alvear,Uriburu,23,39,7
2014,Agosto,Virrey Cevallos y Chile,2284,Virrey Cevallos,Chile,1,19,8
2014,Agosto,Azopardo y Mexico,1120,Azopardo,Mexico,2,25,8
2014,Agosto,Rincon y Carlos Calvo,1944,Rincon,Carlos Calvo,3,26,8
2014,Agosto,Virrey Liniers y C.Calvo,1658,Virrey Liniers,C.Calvo,4,27,8
2014,Agosto,Billinghurst y Peron,3008,Billinghurst,Peron,5,28,8
2014,Agosto,Del Libertador y Montevideo,1928,Del Libertador,Montevideo,6,10,8
2014,Agosto,Corredor Norte y Casares,3485,Corredor Norte,Casares,7,29,8
2014,Agosto,EEUU y 33 Orientales,902,EEUU,33 Orientales,8,30,8
2014,Agosto,F. Alcorta y Derecho,1748,F. Alcorta,Derecho,9,31,8
2014,Agosto,Montevideo y Peron,3267,Montevideo,Peron,10,28,8
2014,Agosto,Potosi y Rawson,1185,Potosi,Rawson,17,33,8
2014,Agosto,J. Alvarez y Padilla,959,J. Alvarez,Padilla,18,34,8
2014,Agosto,Chile y Tacuari,824,Chile,Tacuari,19,35,8
2014,Agosto,Serrano y Loyola,2341,Serrano,Loyola,20,36,8
2014,Agosto,Gorriti y G. Cruz,2802,Gorriti,G. Cruz,21,37,8
2014,Agosto,Cnel. Diaz y Mansilla,2107,Cnel. Diaz,Mansilla,11,32,8
2014,Agosto,11 de Sep y Monroe,806,11 de Sep,Monroe,22,38,8
2014,Agosto,Arenales y Montevideo,1474,Arenales,Montevideo,12,10,8
2014,Agosto,M.T. Alvear y Uriburu,1234,M.T. Alvear,Uriburu,23,39,8
2014,Septiembre,Virrey Cevallos y Chile,2235,Virrey Cevallos,Chile,1,19,9
2014,Septiembre,Azopardo y Mexico,660,Azopardo,Mexico,2,25,9
2014,Septiembre,Rincon y Carlos Calvo,1860,Rincon,Carlos Calvo,3,26,9
2014,Septiembre,Virrey Liniers y C.Calvo,2094,Virrey Liniers,C.Calvo,4,27,9
2014,Septiembre,Billinghurst y Peron,3480,Billinghurst,Peron,5,28,9
2014,Septiembre,Del Libertador y Montevideo,2183,Del Libertador,Montevideo,6,10,9
2014,Septiembre,Corredor Norte y Casares,3603,Corredor Norte,Casares,7,29,9
2014,Septiembre,EEUU y 33 Orientales,986,EEUU,33 Orientales,8,30,9
2014,Septiembre,F. Alcorta y Derecho,2570,F. Alcorta,Derecho,9,31,9
2014,Septiembre,Montevideo y Peron,3122,Montevideo,Peron,10,28,9
2014,Septiembre,Potosi y Rawson,1613,Potosi,Rawson,17,33,9
2014,Septiembre,J. Alvarez y Padilla,1039,J. Alvarez,Padilla,18,34,9
2014,Septiembre,Chile y Tacuari,868,Chile,Tacuari,19,35,9
2014,Septiembre,Serrano y Loyola,1956,Serrano,Loyola,20,36,9
2014,Septiembre,Gorriti y G. Cruz,3052,Gorriti,G. Cruz,21,37,9
2014,Septiembre,Cnel. Diaz y Mansilla,2145,Cnel. Diaz,Mansilla,11,32,9
2014,Septiembre,11 de Sep y Monroe,1065,11 de Sep,Monroe,22,38,9
2014,Septiembre,Arenales y Montevideo,1780,Arenales,Montevideo,12,10,9
2014,Septiembre,M.T. Alvear y Uriburu,1460,M.T. Alvear,Uriburu,23,39,9
2014,Octubre,Virrey Cevallos y Chile,2402,Virrey Cevallos,Chile,1,19,10
2014,Octubre,Azopardo y Mexico,792,Azopardo,Mexico,2,25,10
2014,Octubre,Rincon y Carlos Calvo,2015,Rincon,Carlos Calvo,3,26,10
2014,Octubre,Virrey Liniers y C.Calvo,2185,Virrey Liniers,C.Calvo,4,27,10
2014,Octubre,Billinghurst y Peron,4045,Billinghurst,Peron,5,28,10
2014,Octubre,Del Libertador y Montevideo,2061,Del Libertador,Montevideo,6,10,10
2014,Octubre,Corredor Norte y Casares,2930,Corredor Norte,Casares,7,29,10
2014,Octubre,EEUU y 33 Orientales,1059,EEUU,33 Orientales,8,30,10
2014,Octubre,F. Alcorta y Derecho,1747,F. Alcorta,Derecho,9,31,10
2014,Octubre,Montevideo y Peron,3543,Montevideo,Peron,10,28,10
2014,Octubre,Potosi y Rawson,1267,Potosi,Rawson,17,33,10
2014,Octubre,J. Alvarez y Padilla,1285,J. Alvarez,Padilla,18,34,10
2014,Octubre,Chile y Tacuari,1120,Chile,Tacuari,19,35,10
2014,Octubre,Serrano y Loyola,2139,Serrano,Loyola,20,36,10
2014,Octubre,Gorriti y G. Cruz,2954,Gorriti,G. Cruz,21,37,10
2014,Octubre,Cnel. Diaz y Mansilla,2284,Cnel. Diaz,Mansilla,11,32,10
2014,Octubre,11 de Sep y Monroe,902,11 de Sep,Monroe,22,38,10
2014,Octubre,Arenales y Montevideo,2213,Arenales,Montevideo,12,10,10
2014,Octubre,M.T. Alvear y Uriburu,1588,M.T. Alvear,Uriburu,23,39,10
2014,Noviembre,Virrey Cevallos y Chile,2824,Virrey Cevallos,Chile,1,19,11
2014,Noviembre,Azopardo y Mexico,732,Azopardo,Mexico,2,25,11
2014,Noviembre,Rincon y Carlos Calvo,2543,Rincon,Carlos Calvo,3,26,11
2014,Noviembre,Virrey Liniers y C.Calvo,2504,Virrey Liniers,C.Calvo,4,27,11
2014,Noviembre,Billinghurst y Peron,4795,Billinghurst,Peron,5,28,11
2014,Noviembre,Del Libertador y Montevideo,2799,Del Libertador,Montevideo,6,10,11
2014,Noviembre,Corredor Norte y Casares,4471,Corredor Norte,Casares,7,29,11
2014,Noviembre,EEUU y 33 Orientales,1484,EEUU,33 Orientales,8,30,11
2014,Noviembre,F. Alcorta y Derecho,2764,F. Alcorta,Derecho,9,31,11
2014,Noviembre,Montevideo y Peron,3927,Montevideo,Peron,10,28,11
2014,Noviembre,Potosi y Rawson,1702,Potosi,Rawson,17,33,11
2014,Noviembre,J. Alvarez y Padilla,1492,J. Alvarez,Padilla,18,34,11
2014,Noviembre,Chile y Tacuari,1128,Chile,Tacuari,19,35,11
2014,Noviembre,Serrano y Loyola,3104,Serrano,Loyola,20,36,11
2014,Noviembre,Gorriti y G. Cruz,4100,Gorriti,G. Cruz,21,37,11
2014,Noviembre,Cnel. Diaz y Mansilla,3310,Cnel. Diaz,Mansilla,11,32,11
2014,Noviembre,11 de Sep y Monroe,1335,11 de Sep,Monroe,22,38,11
2014,Noviembre,Arenales y Montevideo,2670,Arenales,Montevideo,12,10,11
2014,Noviembre,M.T. Alvear y Uriburu,1728,M.T. Alvear,Uriburu,23,39,11
2014,Diciembre,Virrey Cevallos y Chile,2927,Virrey Cevallos,Chile,1,19,12
2014,Diciembre,Azopardo y Mexico,878,Azopardo,Mexico,2,25,12
2014,Diciembre,Rincon y Carlos Calvo,2438,Rincon,Carlos Calvo,3,26,12
2014,Diciembre,Virrey Liniers y C.Calvo,1920,Virrey Liniers,C.Calvo,4,27,12
2014,Diciembre,Billinghurst y Peron,3936,Billinghurst,Peron,5,28,12
2014,Diciembre,Del Libertador y Montevideo,2325,Del Libertador,Montevideo,6,10,12
2014,Diciembre,Corredor Norte y Casares,4517,Corredor Norte,Casares,7,29,12
2014,Diciembre,EEUU y 33 Orientales,1431,EEUU,33 Orientales,8,30,12
2014,Diciembre,F. Alcorta y Derecho,2585,F. Alcorta,Derecho,9,31,12
2014,Diciembre,Montevideo y Peron,3292,Montevideo,Peron,10,28,12
2014,Diciembre,Potosi y Rawson,1630,Potosi,Rawson,17,33,12
2014,Diciembre,J. Alvarez y Padilla,1107,J. Alvarez,Padilla,18,34,12
2014,Diciembre,Chile y Tacuari,1095,Chile,Tacuari,19,35,12
2014,Diciembre,Serrano y Loyola,2903,Serrano,Loyola,20,36,12
2014,Diciembre,Gorriti y G. Cruz,3825,Gorriti,G. Cruz,21,37,12
2014,Diciembre,Cnel. Diaz y Mansilla,3146,Cnel. Diaz,Mansilla,11,32,12
2014,Diciembre,11 de Sep y Monroe,1009,11 de Sep,Monroe,22,38,12
2014,Diciembre,Arenales y Montevideo,2397,Arenales,Montevideo,12,10,12
2014,Diciembre,M.T. Alvear y Uriburu,1397,M.T. Alvear,Uriburu,23,39,12
2015,Enero,Virrey Cevallos y Chile,2054,Virrey Cevallos,Chile,1,19,1
2015,Enero,Azopardo y Mexico,741,Azopardo,Mexico,2,25,1
2015,Enero,Rincon y Carlos Calvo,1966,Rincon,Carlos Calvo,3,26,1
2015,Enero,Virrey Liniers y C.Calvo,1679,Virrey Liniers,C.Calvo,4,27,1
2015,Enero,Billinghurst y Peron,4039,Billinghurst,Peron,5,28,1
2015,Enero,Del Libertador y Montevideo,1732,Del Libertador,Montevideo,6,10,1
2015,Enero,Corredor Norte y Casares,3599,Corredor Norte,Casares,7,29,1
2015,Enero,EEUU y 33 Orientales,1460,EEUU,33 Orientales,8,30,1
2015,Enero,F. Alcorta y Derecho,2011,F. Alcorta,Derecho,9,31,1
2015,Enero,Montevideo y Peron,2495,Montevideo,Peron,10,28,1
2015,Enero,Potosi y Rawson,1129,Potosi,Rawson,17,33,1
2015,Enero,J. Alvarez y Padilla,975,J. Alvarez,Padilla,18,34,1
2015,Enero,Chile y Tacuari,823,Chile,Tacuari,19,35,1
2015,Enero,Serrano y Loyola,2168,Serrano,Loyola,20,36,1
2015,Enero,Gorriti y G. Cruz,3299,Gorriti,G. Cruz,21,37,1
2015,Enero,Cnel. Diaz y Mansilla,1907,Cnel. Diaz,Mansilla,11,32,1
2015,Enero,11 de Sep y Monroe,795,11 de Sep,Monroe,22,38,1
2015,Enero,Arenales y Montevideo,2003,Arenales,Montevideo,12,10,1
2015,Enero,M.T. Alvear y Uriburu,836,M.T. Alvear,Uriburu,23,39,1
2015,Enero,La Pampa y Superi,1493,La Pampa,Superi,24,40,1
2015,Febrero,Virrey Cevallos y Chile,2158,Virrey Cevallos,Chile,1,19,2
2015,Febrero,Azopardo y Mexico,835,Azopardo,Mexico,2,25,2
2015,Febrero,Rincon y Carlos Calvo,1711,Rincon,Carlos Calvo,3,26,2
2015,Febrero,Virrey Liniers y C.Calvo,1752,Virrey Liniers,C.Calvo,4,27,2
2015,Febrero,Billinghurst y Peron,4148,Billinghurst,Peron,5,28,2
2015,Febrero,Del Libertador y Montevideo,1482,Del Libertador,Montevideo,6,10,2
2015,Febrero,Corredor Norte y Casares,3657,Corredor Norte,Casares,7,29,2
2015,Febrero,EEUU y 33 Orientales,962,EEUU,33 Orientales,8,30,2
2015,Febrero,F. Alcorta y Derecho,1924,F. Alcorta,Derecho,9,31,2
2015,Febrero,Montevideo y Peron,2762,Montevideo,Peron,10,28,2
2015,Febrero,Potosi y Rawson,1214,Potosi,Rawson,17,33,2
2015,Febrero,J. Alvarez y Padilla,1531,J. Alvarez,Padilla,18,34,2
2015,Febrero,Chile y Tacuari,994,Chile,Tacuari,19,35,2
2015,Febrero,Serrano y Loyola,2553,Serrano,Loyola,20,36,2
2015,Febrero,Gorriti y G. Cruz,3639,Gorriti,G. Cruz,21,37,2
2015,Febrero,Cnel. Diaz y Mansilla,2534,Cnel. Diaz,Mansilla,11,32,2
2015,Febrero,11 de Sep y Monroe,1274,11 de Sep,Monroe,22,38,2
2015,Febrero,Arenales y Montevideo,1420,Arenales,Montevideo,12,10,2
2015,Febrero,M.T. Alvear y Uriburu,1106,M.T. Alvear,Uriburu,23,39,2
2015,Febrero,La Pampa y Superi,1741,La Pampa,Superi,24,40,2
2015,Marzo,Virrey Cevallos y Chile,2656,Virrey Cevallos,Chile,1,19,3
2015,Marzo,Azopardo y Mexico,816,Azopardo,Mexico,2,25,3
2015,Marzo,Rincon y Carlos Calvo,2255,Rincon,Carlos Calvo,3,26,3
2015,Marzo,Virrey Liniers y C.Calvo,2389,Virrey Liniers,C.Calvo,4,27,3
2015,Marzo,Billinghurst y Peron,4996,Billinghurst,Peron,5,28,3
2015,Marzo,Del Libertador y Montevideo,2408,Del Libertador,Montevideo,6,10,3
2015,Marzo,Corredor Norte y Casares,3794,Corredor Norte,Casares,7,29,3
2015,Marzo,EEUU y 33 Orientales,1627,EEUU,33 Orientales,8,30,3
2015,Marzo,F. Alcorta y Derecho,2163,F. Alcorta,Derecho,9,31,3
2015,Marzo,Montevideo y Peron,2951,Montevideo,Peron,10,28,3
2015,Marzo,Potosi y Rawson,1424,Potosi,Rawson,17,33,3
2015,Marzo,J. Alvarez y Padilla,1692,J. Alvarez,Padilla,18,34,3
2015,Marzo,Chile y Tacuari,1168,Chile,Tacuari,19,35,3
2015,Marzo,Serrano y Loyola,2668,Serrano,Loyola,20,36,3
